,title,com_score,link,play,count,sub_subject,label,main_subject
47,【1080P】《你的名字。》台湾地区中文官方预告！,27824,http://www.bilibili.com/video/av6396210,24320,98,电影相关,预告片 新海诚 君の名は。 你的名字 ,电影
48,收藏以后慢慢看。全球精品微电影丨短片丨短剧丨剧情片未满，持续更新。。,27318,http://www.bilibili.com/video/av3747452,757900,47328,短片,微电影 剧情 短片 ,电影
49,驚爆「釜山行」暗黑版結局 網友：後勁很強,26030,http://www.bilibili.com/video/av6341668,31170,34,电影相关,另一个结局 釜山行 暗黑结局 ,电影
50,【上校制造】不义联盟：第五年 刀锋 （中）,25983,http://www.bilibili.com/video/av6379823,34136,447,电影相关,正义联盟 DC 超蝙 不义联盟 上校 ,电影
51,刺客信条：信仰之跃实验 [开眼Eyepetizer-160921期],25628,http://www.bilibili.com/video/av6377122,16714,173,电影相关,幕后花絮 刺客信条 开眼 ,电影
52,【大宝剑联盟】漫画中复仇者的联盟的成员是啥样的啊，戳进来~,24800,http://www.bilibili.com/video/av6387480,18713,109,电影相关,大宝剑联盟 漫威电影 复仇者联盟 ,电影
53,电影最TOP 26: 最完美的电影原声音乐——断背山,23546,http://www.bilibili.com/video/av6365093,60221,1732,电影相关,同性电影 断背山 电影原声 影评 ,电影
54,真相了！郭敬明的爵迹为什么要搞全真人CG,23165,http://www.bilibili.com/video/av6356034,30335,153,电影相关,影评 郭敬明 吐槽 真人CG 郭比特人 爵迹 ,电影
55,国产魔幻片《umakala》先导预告片,21641,http://www.bilibili.com/video/av6384391,18637,1109,电影相关,王珞丹 乌玛卡? ,电影
56,【双程】禁锢回忆杀五十度灰  含一部内容加二部预告 crazy in love,21474,http://www.bilibili.com/video/av6366470,14251,116,电影相关,黄靖翔 五十度灰 禁锢PLAY 高泰宇 双程2 Crazy in Love ,电影
57,真【惊悚\/恐怖\/悬疑\/高智商】合集 豆瓣五星推荐！【还不去收藏～】,20976,http://www.bilibili.com/video/av2420576,0,0,,,电影
58,【刘老师】东北话爆笑解说《釜山行》,20180,http://www.bilibili.com/video/av6370152,0,0,,,电影
59,【双语字幕】7个漫威中活不下来的角色@闪电字幕组,20167,http://www.bilibili.com/video/av6340263,32700,192,电影相关,闪电字幕组 漫威 ,电影
60,【暴影君】5分钟看完2016韩国灾难片《隧道》,19972,http://www.bilibili.com/video/av6374172,0,233,电影相关,搞笑 韩国 暴影君 解说电影 河正宇 隧道 灾难片 ,电影
61,【粽子说】《釜山行》最后由奇怪的东西混进来了,19502,http://www.bilibili.com/video/av6336119,95825,939,电影相关,粽子说 釜山行 ,电影
62,周星驰当年把功夫足球这一经典片段删除的原因无人能知,19352,http://www.bilibili.com/video/av6392615,0,169,电影相关,周星驰 功夫足球 ,电影
63,【复联】系列吐槽4: 反击熊孩子  (复仇者联盟2) [洋子小剧场][漫威补全],19272,http://www.bilibili.com/video/av6381992,20120,612,电影相关,原创 漫威 影评 复仇者联盟 搞笑 贾尼 吐槽 ,电影
64,【鸡腿看片】第2期 几分钟看完《大逃杀》 扭曲的人性,19260,http://www.bilibili.com/video/av6326791,39837,205,电影相关,解说 电影 吐槽 大逃杀 ,电影
65,【本宫吐槽 | 《大话3》你混蛋，毁我经典，还我紫霞！】,18630,http://www.bilibili.com/video/av6390904,18487,1546,电影相关,周星驰 猎影娘 大话3 本宫吐槽 贤者之爱 釜山行 识汝不识丁 新大话西游3 ,电影
66,【电影Sir】妻女被凌辱后双双毙命，男子为报复搅乱了整个美国司法系统,18157,http://www.bilibili.com/video/av6341869,30873,115,电影相关,影评 营销号吸粉，什么实际内容也没有。 电影Sir 辣鸡up主 别看 浪费时间 守法公民 ,电影
67,【猫叔】【双版】看完不用看电影系列——《x计划》史上最强（黄）派对,18142,http://www.bilibili.com/video/av6410762,20136,194,电影相关,电影 x计划 ,电影
68,【九九八十一】全员女孩子！西游性转女神群像混剪,17850,http://www.bilibili.com/video/av4358145,0,0,电影相关,九九八十一 女神 女神一箩筐 王祖贤X林青霞 ,电影
69,【Vimeo短片】操蛋人生 Life's a Bitch [中文字幕],17526,http://www.bilibili.com/video/av6368886,32189,240,短片,生活 爱情 中文字幕 Vimeo ,电影
70,《大话西游3》颠覆三观，五分钟带你看完,17403,http://www.bilibili.com/video/av6384520,0,93,电影相关,周星驰 大话西游 韩庚 唐嫣 剧透师全家 ,电影
71,【啊娇】听说是影史上丧尸跑得最快的一部电影《釜山行》,16495,http://www.bilibili.com/video/av6369008,19278,1132,电影相关,影评 吐槽 礁石研究所 啊娇 釜山行 ,电影
72,【伦理】聚会的目的 CUT,16387,http://www.bilibili.com/video/av6346787,22374,60,电影相关,伦理 伦理电影 聚会的目的 ,电影
73,【微电影】“心时纪”开场微电影,16354,http://www.bilibili.com/video/av6387037,13524,494,短片,古风 银临 流浪的蛙蛙 音频怪物 河图 贰婶 萧忆情Alex Aki阿杰 奇然liya 云呆 ,电影
74,《双程》第二部 预告 1分23秒加长版,16188,http://www.bilibili.com/video/av6315636,57285,170,电影相关,黄靖翔 双程第二部 双程 高泰宇 ,电影
75,【杨洋】从你的全世界路过-茅十八&肖奈-剧情向,16027,http://www.bilibili.com/video/av6394930,13874,201,电影相关,微微一笑很倾城 杨洋 从你的全世界路过 白百何 ,电影
76,【混剪】2016.10月新片混剪,15843,http://www.bilibili.com/video/av6379461,12481,138,电影相关,混剪视频 ,电影
77,【百合】色气勾魂时刻,15383,http://www.bilibili.com/video/av6317256,0,326,电影相关,百合 小姐 指匠情挑 混剪 色气向 妖女迷行 肖根 卡罗尔 狼舞之地 les ,电影
78,【双程\/BL】50℃纯爱【飙车向\/高污慎入\/H】,14955,http://www.bilibili.com/video/av6309776,0,146,电影相关,捆绑PLAY 耽美 H 黄靖翔 五十度HUI 达令渣剪 高泰宇 双程 高污预警 ,电影
79,【骚客解毒】：战斗民族纯爱电影《他是龙》,14842,http://www.bilibili.com/video/av6385203,16348,300,电影相关,唯美 王涛 他是龙 骚客 ,电影
80,欧美群像｜we‘re the hearts,14790,http://www.bilibili.com/video/av6387194,4960,78,电影相关,欧美混剪 欧美群像 混剪 节奏混剪 ,电影
81,【同性】我们是野兽We Are Animals(2013)【霸道攻X禁欲医生受】,14777,http://www.bilibili.com/video/av2082581,1150780,30891,短片,颜赞 同性 GAY 剧情 同志 CLINT NAPIER Daniel Landroche OAC字幕组 ,电影
82,一言不合就吵架，不如啪啪啪！,14757,http://www.bilibili.com/video/av6366357,25512,48,电影相关,电影解说 ,电影
83,双程-这是一个正直的视频【会员的世界】,14616,http://www.bilibili.com/video/av6320658,0,0,,,电影
84,2016最新国产百合电影【女朋友女朋友】御姐攻小白兔受~,14378,http://www.bilibili.com/video/av6382164,0,163,电影相关,百合 拉拉 les ,电影
85,大学必看的一部电影：《三傻大闹宝莱坞》 赛强解说17,14370,http://www.bilibili.com/video/av6413100,13715,260,电影相关,一本正经的胡说八道 阿米尔汗 三傻大闹宝莱坞 一言不合就唱歌 赛强解说 ,电影
86,【伪·三国群像】天命（性转！全是女孩子！我为何管不住造雷的手！）,13976,http://www.bilibili.com/video/av3583713,0,0,电影相关,三国 百合 全员性转 脑洞大系列 繁花落尽君辞去 ,电影
87,《安娜·卡列尼娜》——爱情失败的背后，是做人的失败,13691,http://www.bilibili.com/video/av6343923,33957,820,电影相关,安娜·卡列尼娜 有生之年 影评 影评杂谈 ,电影
88,【双程剪辑向】crzay in love 色气满满 高能慎入,13652,http://www.bilibili.com/video/av6286498,112586,131,电影相关,高能 囚禁 肉 色气舔屏向 双程电影 bl ,电影
89,史上十大全程笑尿无厘头恶搞电影,13636,http://www.bilibili.com/video/av6378013,7944,380,电影相关,恶搞 爆笑 喜剧 洋葱电影 巨蟒与圣杯 昆宝出拳 白头神探 无厘头 反斗神鹰 笑破铁幕 ,电影
90,男科医院女护士----看了你绝对不会弯！！！,13562,http://www.bilibili.com/video/av6386983,20700,109,电影相关,女护士 大胸美女 大胸妹子 大胸妹 大胸姐 ,电影
91,【双程】一笑倾辰 不甜不要硬币！（高泰宇\/黄靖翔）看过忘了原著系列,13206,http://www.bilibili.com/video/av6344702,9045,190,电影相关,黄靖翔 高泰宇 双程 双程电影 ,电影
92,《我的圣途》曝先导预告片英文版  定档11月3日,12983,http://www.bilibili.com/video/av6393717,14399,4,电影相关,电影 君和传播 我的圣途 先导预告片英文版 ,电影
93,【31°N字幕组】SNOW BEAUTY 2016微电影『逆降之雪』｜资生堂,12967,http://www.bilibili.com/video/av5253303,28657,815,短片,CM 资生堂 日本广告 我买还不行吗 心机 窪田正孝 二階堂ふみ 斉藤和義 ,电影
94,【国产微电影\/BL】侦探悬疑剧 浴缸神探 【预告】【无需字幕】,12885,http://www.bilibili.com/video/av6326518,8660,35,电影相关,BL 国产 预告 腐剧 泰剧 ,电影
95,【Evanstan\/火却斯】【他是龙AU】如何泡到一条龙(第一集),12462,http://www.bilibili.com/video/av6367637,7573,126,电影相关,神奇四侠 魔界契约 盾冬 中二病也要谈恋爱 Evanstan 异能组 火却斯 ,电影
96,【双程】肉肉&BOBO合集，片尾开个车,12395,http://www.bilibili.com/video/av6287966,56656,419,电影相关,黄靖翔 高泰宇 双程 bl ,电影
97,【釜山行拍摄过程花絮】【电影、花絮】【720P】,12036,http://www.bilibili.com/video/av6201723,32213,293,电影相关,电影 预告 花絮 釜山行 ,电影
98,【日影日剧群像混剪】学园美少年，哪一个是你初恋 （初恋粉色系）,11868,http://www.bilibili.com/video/av5101570,248782,4316,电影相关, ,电影
99,【不可抗力】【瑞文大乱炖】精分\/有毒\/什么鬼,11683,http://www.bilibili.com/video/av6361034,6778,573,电影相关,PUMP IT UP主教你如何精分 吻得太逼真 暴露年龄BGM 有毒的画风 不可抗力电影 孟瑞X王博文 别飞向别人的床 ,电影
