,title,com_score,link,play,count,sub_subject,label,main_subject
14,最速降线问题：最快下滑路径为什么是旋轮线？（中英字幕）,96052,http://www.bilibili.com/video/av6385842,94265,957,趣味科普人文,3blue1browm 3BLUE1BROWN ,科技
15,【中文字幕】关于性爱的16件事,91718,http://www.bilibili.com/video/av6337188,71838,357,趣味科普人文,中文字幕 YouTube 性爱 性 ,科技
16,2016搞笑诺贝尔奖来了！逗比气息要溢出屏幕了,85202,http://www.bilibili.com/video/av6386355,84369,215,趣味科普人文,2016搞笑诺贝尔奖 真短 短 ,科技
17,五种关于笔的小技巧~~,84749,http://www.bilibili.com/video/av6399684,0,700,趣味科普人文,生活 diy ,科技
18,10大艺术品不为人知的细节@油兔不二字幕组,81946,http://www.bilibili.com/video/av6385308,60253,722,趣味科普人文,艺术品 油兔不二字幕组 ,科技
19,男子把洗衣液混入可乐中 关上灯后画面超惊人,76573,http://www.bilibili.com/video/av6341249,98310,338,趣味科普人文,可乐 洗衣液 毛子 ,科技
20,张召忠说 第20期  渔船抓军舰，局座“包心菜战略”又有新突破！,62564,http://www.bilibili.com/video/av6385785,0,4114,星海,张召忠说 美国 张召忠 局座 印度 战斗渔民 卷心菜战略 寓军于民 人民战争 朱姆沃尔特 大预言术 然无卵用 ,科技
21,iPhone6s把国产小米5虐哭了,57839,http://www.bilibili.com/video/av6376307,69075,1518,数码,手机评测 评测视频 标题党 ,科技
22,俄罗斯警察就义前的最后一句话“兄弟们，继续干！”,57180,http://www.bilibili.com/video/av6386713,0,246,星海,英烈永垂不朽 ,科技
23,各种突破种族生长极限的巨型生物,54968,http://www.bilibili.com/video/av6384348,64553,488,趣味科普人文,动物世界 动物 大型生物 全球奇闻 世界之最 奇闻异事 奇闻趣事 猛兽 奇闻轶事 野兽 ,科技
24,【镍球实验】镍球怼肥皂,54135,http://www.bilibili.com/video/av6387135,61174,364,趣味科普人文,科学 YOUTUBE搬运 化学 日常 高清 趣味短片 老外 ,科技
25,【油管搬运】磁铁真是个好东西啊！还不快去买些来玩玩？,53511,http://www.bilibili.com/video/av6398161,66201,285,趣味科普人文,生肉 youtube 生活小窍门 ,科技
26,【官方双语】莱纳斯过生日，辉光送温暖！粉丝包裹开箱(3)#Linus谈科技,52866,http://www.bilibili.com/video/av6391309,0,1110,数码,辉光字幕组 LINUSTECHTIPS 中国观众每人献出1s 送礼物也能膜字幕组 这个钟走一分钟只要59秒 Luke Linus 送钟 ,科技
27,人类工程奇迹之一，海拔最低的酒店，在深坑做了10年,51322,http://www.bilibili.com/video/av6385271,53746,237,机械,美丽 盘踞 专利 深坑 瀑布 ,科技
28,印度兵操炮VS解放军操炮（更换欢快BGM），一定要忍到3分48秒,49840,http://www.bilibili.com/video/av6372461,67669,783,星海,03:47vs00:32 操炮娘？她还只是个幼女啊！ 炮兵 ,科技
29,【看着就疼】牙齿种植过程,48856,http://www.bilibili.com/video/av6366085,39755,639,趣味科普人文,牙齿 看着就疼 医学 ,科技
30,看看中国中车最新推出的洲际列车吧，帅到没朋友,46844,http://www.bilibili.com/video/av6347519,99879,1245,机械,高铁 跟doge说不清楚系列 弹幕大神指点江山系列 洲际高铁 洲际列车 标题党可耻 铁道 ,科技
31,来看特效Duang#1,46707,http://www.bilibili.com/video/av6338364,47101,183,趣味科普人文,科技 特效 ,科技
32,【soso字幕】在日本拥有一家拉面馆是怎样的体验 #我所在地的生活# @Sofronio,46257,http://www.bilibili.com/video/av6399693,41834,646,趣味科普人文,Life Where I\\\\\\\' 我所在地的生活 soso字幕 ,科技
33,【央视纪录片】中国通史【1080P】,46183,http://www.bilibili.com/video/av5670296,254042,18339,纪录片,央视 人文 中国 历史 纪录片 中国通史 ,科技
34,（新人）全程高能，各国霸气阅兵式，最后一个中国最帅！-雨阳,46158,http://www.bilibili.com/video/av6353902,51831,1715,星海,中国 朝鲜 阅兵 美国 印度 阿三 全程高能 正步 士兵 ,科技
35,【大宝剑联盟】十大骇人听闻的恶梦事实,44833,http://www.bilibili.com/video/av6412042,37580,463,趣味科普人文,大宝剑联盟 ,科技
36,【军武次位面】27：刀剑维新 刺客的救国之路,44185,http://www.bilibili.com/video/av6379710,89115,2293,星海,武士 新选组 军事 军武 日本 纪录片 废刀令 攘夷派 幕府 明治维新 ,科技
37,【低等君】魅蓝note，据说这手机贼6了，就不告诉你多少钱捡到的魅蓝note小测试,42302,http://www.bilibili.com/video/av6396315,47489,833,数码,测评 魅族 手机 低等君 魅蓝 闲鱼 二手 捡垃圾 ,科技
38,「资讯100秒」三星Galaxy S8处理器首曝光 雅虎承认泄露5亿用户信息,42149,http://www.bilibili.com/video/av6397815,47486,432,数码,三星 爆炸 Galaxy SB 炸弹 ,科技
39,简单的一支笔，是如何做到160万种色彩的？,41615,http://www.bilibili.com/video/av6335957,90219,199,趣味科普人文,彩色笔 ,科技
40,【日语学习】用动漫学新标日单词—第一课,41360,http://www.bilibili.com/video/av6350427,84731,1166,趣味科普人文,日语入门 日语学习 日语 动漫 新标日 明王道 ,科技
41,【央视】【2016人文美食纪录片】【吃货福利】《新疆味道》（全八集）（新疆美味应有尽有）,40297,http://www.bilibili.com/video/av6373245,19804,2548,纪录片,新疆 CCTV 吃货 美食 ,科技
42,军工厂【全7集\/1080P】,38342,http://www.bilibili.com/video/av6389937,12441,170,纪录片,军事科技 探索频道 中文字幕 军工厂 科普记录 武器大百科 ,科技
43,《中国妖怪录》孟婆,37875,http://www.bilibili.com/video/av6414042,42691,667,趣味科普人文,失踪人口回归系列 鬼怪 妖怪 ,科技
44,【贝爷】【荒野求生】【1-7季720P.全网最齐】,37329,http://www.bilibili.com/video/av3884702,1795296,143030,纪录片,深渊巨口 食物链顶端的男人 吞食天地 贝尔·格里尔斯 荒野求生 贝爷 封面 我们这一家 著名美食节目 老公TV 舌尖上的贝爷 ,科技
45,中国高铁的这一次高速会车，震撼了世界_,36784,http://www.bilibili.com/video/av6354175,68407,270,机械,高速会车 中国高铁技术 ,科技
46,用黑科技让你的iPhone 7得到一个耳机口,36219,http://www.bilibili.com/video/av6356240,0,155,数码,TechRax iPhone 不要也不给你系列 ,科技
47,【Top15s】15个可怕的YouTube视频（Part.3）,36080,http://www.bilibili.com/video/av6338052,54603,739,趣味科普人文,YOUTUBE 生肉 没字幕看个屌系列 ,科技
48,【高速摄影】武士刀能把iPhone7劈成两半吗？,36021,http://www.bilibili.com/video/av6338750,50327,647,数码,Youtube ,科技
49,【10个震撼人心的发明系列】难以置信的机器,35037,http://www.bilibili.com/video/av6339293,37261,1214,趣味科普人文,花式砍柴系列 令人难以置信的机器 ,科技
50,中国无敌火车，让你看3遍，你也数不清车厢，计数君的地狱,34960,http://www.bilibili.com/video/av6374028,37257,390,机械,火车 真。别看了后面都是这个 香大菜 ,科技
51,13种真实存在的宠物小精灵@风迷精选,34283,http://www.bilibili.com/video/av6353995,39047,647,趣味科普人文,宠物小精灵 一本.道系列 智商受到了侮辱 ,科技
52,囧知：Wi-Fi信号是怎么穿墙的？,33600,http://www.bilibili.com/video/av6385292,30911,206,趣味科普人文,科普 wifi ,科技
53,令人失望【评头论足】万代HGBF 创战者特别篇 争夺高达,32860,http://www.bilibili.com/video/av6392203,33209,797,野生技术协会,技术宅 玩具 机动战士高达 手办模型 高达模型 测评 演示 模型 手办 评头论足 ,科技
54,【科技微讯】iPhone 7 大战：诺基亚 3310，结果意外哈哈,32314,http://www.bilibili.com/video/av6389056,33642,266,数码,诺基亚 kejiweixun.com kejiweixun Nokia iPhone7 iPhone 科技微讯 苹果手机 ,科技
55,厉害啊我的哥，为什么把钉枪做这么炫酷,30422,http://www.bilibili.com/video/av6350416,32803,40,趣味科普人文,设计 科技 创意 ,科技
56,老外质疑中国金钟罩铁布衫 经过科学试验后简直快疯掉了,29446,http://www.bilibili.com/video/av6380665,32961,489,趣味科普人文,不科学 震惊系列 ,科技
57,正解《不良人》背后的历史,29335,http://www.bilibili.com/video/av6370991,29204,476,趣味科普人文,画江湖之不良人 武侠 关注UP主才能看见系列 热血 北京若森数字 国产良心 国产动漫 ,科技
58,【Dark5】5大恐怖油管未解之谜,29318,http://www.bilibili.com/video/av6401425,34519,285,趣味科普人文,DARK5 扯淡5 ,科技
59,原来日式服务的背后是变态式的培训【我住在这里的理由36】,28725,http://www.bilibili.com/video/av6370438,47004,1578,趣味科普人文,日本 京都 纪录片 我住在这里的理由 阿部力 ,科技
60,SONY a7S II上手测试—新宿夜景,28263,http://www.bilibili.com/video/av6415238,15978,719,趣味科普人文,PC426 失踪人口回归 日本 索尼大法 新宿 426 ,科技
61,从飞机到坦克各种夸张有令人难以置信的短程赛车！！,28008,http://www.bilibili.com/video/av6327544,0,618,趣味科普人文,短程直线竞速 赛车比赛 ,科技
62,战斗民族退伍军人自制钢铁侠战衣对抗讨债公司,27684,http://www.bilibili.com/video/av6373601,29849,137,星海,俄罗斯 战斗民族 外雇给 ,科技
63,盘点地球上17中现存最古老的生物！（你认识几个？）,27255,http://www.bilibili.com/video/av6344041,31018,824,趣味科普人文,古老的生物 ,科技
64,你必须知道的12个令人难以置信的发明,27160,http://www.bilibili.com/video/av6391190,26614,281,趣味科普人文,发明 ,科技
65,零食 1 秒钟“真空包装”法,26924,http://www.bilibili.com/video/av6384122,0,49,趣味科普人文,厨房 技巧 科普 真空包装 防腐 没啥用 ,科技
66,「新资讯」苍井空晒新iphone表示好大 小米新品好多“S”,26416,http://www.bilibili.com/video/av6368474,31106,94,数码,新iphone 苍井空 ,科技
67,十种气球的玩法（最后的作死就不要学了）,26380,http://www.bilibili.com/video/av6351511,19093,302,趣味科普人文,最后一个作死 气球 会玩 Youtube搬运 ,科技
68,古代处女座竟然这样上厕所【艺术很难吗Ⅲ-15】,25831,http://www.bilibili.com/video/av6343361,34461,811,趣味科普人文,艺术很难吗 倪瓒 意公子 ,科技
69,《军武大本营》01：局座笑谈战斗民族 吐槽抗日神剧,25586,http://www.bilibili.com/video/av6360611,90413,4433,星海,广告 张召忠 局座 军武次位面 现场访谈 根本放不了啊！！！ 腾讯播放器吃屎去吧！ 军武大本营 开播纪念 262 CRAZY262 侃大山 ,科技
70,#我们的长征在路上#专题节目——走近最熟悉的“陌生人”,25565,http://www.bilibili.com/video/av6422812,21926,285,星海,那年那兔那些事儿 PLA 我们的长征在路上 翼下之风 ,科技
71,比比看 男女早晨梳洗穿衣要花多少时间,25559,http://www.bilibili.com/video/av6379460,27560,126,趣味科普人文,梳洗 ,科技
72,进击的百式，2米大高达主体完成-主体篇,25013,http://www.bilibili.com/video/av6369638,21574,144,野生技术协会,模型制作 高达模型 定格动画 手工制作 技术宅 其实是德尔塔 大模型 道具制作 定格短片 ,科技
73,第一视角文化探索记录-长白山#寰行中国,23906,http://www.bilibili.com/video/av6384954,25443,1167,趣味科普人文,路旁的叶修 寰行中国 长白山 ,科技
74,【纪录电影】 辛普森：美国制造【字幕】【第一集】【极光字幕组】,23246,http://www.bilibili.com/video/av6334555,21653,539,纪录片,纪录片 极光字幕组 杀妻 辛普森 ,科技
75,性感枪模带你穿越到1950年,23081,http://www.bilibili.com/video/av6400581,0,0,,,科技
76,【点兵51】号称御林军 要对普京绝对忠诚 俄罗斯组建“国民近卫军”,22774,http://www.bilibili.com/video/av6384842,34932,411,星海,普京 俄罗斯 封面切枪1-9 安全部队 国民近卫军 ,科技
77,【百家讲坛】易中天品三国【52集全】,22338,http://www.bilibili.com/video/av469132,4329595,258304,演讲?公开课,百家讲坛 灵魂歌手易大湿 世界欠易中天老师一座奥斯卡 无极剑圣 易中天 噫中天 永远都有人看系列 奥斯卡影帝 三国♂ 易中天品三国 悲剧啊 ,科技
78,令人震惊的口袋弹弓,21730,http://www.bilibili.com/video/av6345454,26838,138,野生技术协会,弹弓 Pocket Shot ,科技
79,【塑料小人的三种舔法】06：邻家穹妹初长成 日日夜夜闻娇声,21612,http://www.bilibili.com/video/av6373426,27349,585,野生技术协会,搞笑 动漫 手办测评 编导 穹妹 ,科技
80,TOP 10 世界上最糟糕的火车线路,21514,http://www.bilibili.com/video/av6385547,23369,230,趣味科普人文,火车 TOP 10 ,科技
81, 【BBC】我们的世界大战EP3\/3【双语特效】【背锅字幕组】,21401,http://www.bilibili.com/video/av6380822,0,0,,,科技
82,ASK 吱吱吱 | 它曾经是“陆地坦克”，现在却是0分神车,20553,http://www.bilibili.com/video/av6395021,21407,577,机械,买车推荐 用车常识 ASK吱吱吱 李老鼠说车 二手车 汽车评测 ,科技
83,美嘲笑中国055驱逐舰没电磁炮 局座张召忠：呵呵,20117,http://www.bilibili.com/video/av6367914,0,321,星海,张召忠说 某科学的超电磁炮 海带缠潜艇 局座时评 局座召忠 局座黑阿三 潜艇战 ,科技
84,【熊叔实验室】【双语】中国古代神秘的“共振碗”——鱼洗铜盆+上手测试@小胡一直都在学习中x,19986,http://www.bilibili.com/video/av6326556,56498,213,趣味科普人文,熊叔实验室 小胡 ,科技
85,【熊叔特别节目】熊叔回答粉丝提问 @conandiy,19761,http://www.bilibili.com/video/av6396043,15355,960,趣味科普人文,熊叔实验室 游泳 Taras Asheville Conandiy Ｑ＆Ａ 加长熊叔 YouTube 然并卵 见熊滚 粉丝福利 特别节目 ,科技
86,【辣眼】 人体的10个最脏的部位,19576,http://www.bilibili.com/video/av6406267,33478,226,趣味科普人文,身体 最脏 ,科技
87,锻刀大赛 S03E05 尼泊尔(科拉Kora)剑  生肉,19154,http://www.bilibili.com/video/av6365833,26188,906,野生技术协会,科普 锻刀大赛 锻刀 ,科技
88,iPhone7 vs 华为P9：谁速度更快？,18849,http://www.bilibili.com/video/av6341155,43858,815,数码,测评 对比 iPhone7 老王字幕组 华为P9 真机 性能测试 手机性能测试 速度测试 上手 ,科技
89,第一次开特斯拉的尴尬，所有车主都不想告诉你,18834,http://www.bilibili.com/video/av6339659,0,321,机械,特斯拉 汽车 试驾评测 电动车 ,科技
90,起步秒杀一切 1000匹马力摩托车飙直线,18569,http://www.bilibili.com/video/av6364018,0,197,机械,摩托车 改装 ,科技
91,GTX1080在镜之边缘：催化剂中的表现 @西欧帝字幕组\/Hardware Canucks,18449,http://www.bilibili.com/video/av6398489,17967,276,数码,youtube mirror's edge hardware canucks XOD HWC 硬件D哥 西欧帝字幕组 ,科技
92,當超過100萬伏以上的可怕閃電突然打在你身邊........,18244,http://www.bilibili.com/video/av6361843,17196,544,趣味科普人文,100萬伏 ,科技
93,三星note7核试验现场,17989,http://www.bilibili.com/video/av6365485,23043,70,数码,三星 note 7 核爆 核试验 ,科技
94,【飞碟头条】“天眼”FAST完工，跟我们关系有多大？,17817,http://www.bilibili.com/video/av6423797,19198,223,趣味科普人文,飞碟头条 难道现在我们要放弃星空再次失去一切吗 当年祖先放弃了大海的后果大家知道 最后那句话才是重点，太空斗争会更凶残！ 最重要的是太空这个空间懂么 天眼 望远镜 ,科技
95,5个火柴很棒的技巧5 Awesome Tricks with Matches,17814,http://www.bilibili.com/video/av6357391,14918,203,野生技术协会,YouTube搬运 ,科技
96,场面好壮观 历代苹果iPhone家族手机速度测试对比 从iPhone 2G到iPhone 7plus,17648,http://www.bilibili.com/video/av6356427,16844,151,数码,手机评测 苹果 iphone 7 plus iphone 7 iPhone 苹果7 IPHONE 6S 速度测试 ,科技
97,【CCTV9-寰宇视野】罪案侦查揭秘1-5集,17376,http://www.bilibili.com/video/av6371196,5263,452,纪录片,CCTV9 犯罪 寰宇视野 ,科技
98,2017考研数学强化班-高数-张宇【更新完成】,17297,http://www.bilibili.com/video/av5507034,0,0,演讲?公开课,考研 高数 数学 放弃考研系列 日常黑牛顿 洛必达 国服第一黑牛顿 沉迷学习无法自拔 2017考研 强化班 张宇 进度条傲娇系列 ,科技
99,【流言终结者】【1-16季】,16769,http://www.bilibili.com/video/av4836341,183700,7900,纪录片,中文字幕 流言终结者 爆炸 探索频道 AV画质 C4 汽车的敌人 流畅和超清没区别 居家灾难 车祸现场 搞破坏 良心翻译 ,科技
